"PID","PROV_ID_TYPE","ID_PROVIDER","ID_DOC","ID_LETTER_EXTERNAL","DTE_ADDED"
"216650","MCD","3147295        ","6518270010169","FIN-3300-O          ","27-SEP-18"
"175772","MCD","2815467        ","6518270010170","FIN-3300-O          ","27-SEP-18"
"175779","MCD","2815538        ","6518270010171","FIN-3300-O          ","27-SEP-18"
"69498","MCD","0760109        ","6518270010172","FIN-3300-O          ","27-SEP-18"
"154941","MCD","2607110        ","6518270010173","FIN-3300-O          ","27-SEP-18"
"116102","MCD","2218602        ","6518270010174","FIN-3300-O          ","27-SEP-18"
"10349091","MCD","0100325        ","6518270010175","FIN-3300-O          ","27-SEP-18"
"10314505","MCD","0064343        ","6518270010176","FIN-3300-O          ","27-SEP-18"
"10367725","MCD","0121029        ","6518270010177","FIN-3300-O          ","27-SEP-18"
"10501078","MCD","0262762        ","6518270010178","FIN-3300-O          ","27-SEP-18"
"147282","MCD","2530498        ","6518270010179","FIN-3300-O          ","27-SEP-18"
"10381525","MCD","0135913        ","6518270010180","FIN-3300-O          ","27-SEP-18"
"10498494","MCD","0259968        ","6518270010181","FIN-3300-O          ","27-SEP-18"
"10381519","MCD","0135907        ","6518270010182","FIN-3300-O          ","27-SEP-18"
"65526","MCD","0720385        ","6518270010183","FIN-3300-O          ","27-SEP-18"
"67492","MCD","0740041        ","6518270010184","FIN-3300-O          ","27-SEP-18"
"10524447","MCD","0288016        ","6518270010185","FIN-3300-O          ","27-SEP-18"
"150370","MCD","2561384        ","6518270010186","FIN-3300-O          ","27-SEP-18"
"10361257","MCD","0113842        ","6518270010187","FIN-3300-O          ","27-SEP-18"
"145299","MCD","2510652        ","6518270010188","FIN-3300-O          ","27-SEP-18"
"77490","MCD","0840068        ","6518270010189","FIN-3300-O          ","27-SEP-18"
"128190","MCD","2339544        ","6518270010190","FIN-3300-O          ","27-SEP-18"
"141497","MCD","2472631        ","6518270010191","FIN-3300-O          ","27-SEP-18"
"70512","MCD","0770241        ","6518270010192","FIN-3300-O          ","27-SEP-18"
"70499","MCD","0770116        ","6518270010193","FIN-3300-O          ","27-SEP-18"
"150380","MCD","2561482        ","6518270010194","FIN-3300-O          ","27-SEP-18"
"10343033","MCD","0093953        ","6518270010195","FIN-3300-O          ","27-SEP-18"
"21346","MCD","0278542        ","6518270010196","FIN-3300-O          ","27-SEP-18"
"150686","MCD","2564541        ","6518270010197","FIN-3300-O          ","27-SEP-18"
"70584","MCD","0770965        ","6518270010198","FIN-3300-O          ","27-SEP-18"
"10381283","MCD","0135655        ","6518270010199","FIN-3300-O          ","27-SEP-18"
"146678","MCD","2524450        ","6518270010200","FIN-3300-O          ","27-SEP-18"
"10361312","MCD","0113903        ","6518270010201","FIN-3300-O          ","27-SEP-18"
"73621","MCD","0801332        ","6518270010202","FIN-3300-O          ","27-SEP-18"
"138044","MCD","2438106        ","6518270010203","FIN-3300-O          ","27-SEP-18"
"172697","MCD","2784705        ","6518270010204","FIN-3300-O          ","27-SEP-18"
"10528411","MCD","0292331        ","6518270010205","FIN-3300-O          ","27-SEP-18"
"10413429","MCD","0169879        ","6518270010206","FIN-3300-O          ","27-SEP-18"
"10500743","MCD","0262401        ","6518270010207","FIN-3300-O          ","27-SEP-18"
"10303385","MCD","0052804        ","6518270010208","FIN-3300-O          ","27-SEP-18"
"122372","MCD","2281338        ","6518270010209","FIN-3300-O          ","27-SEP-18"
"76536","MCD","0830506        ","6518270010210","FIN-3300-O          ","27-SEP-18"
"76562","MCD","0830766        ","6518270010211","FIN-3300-O          ","27-SEP-18"
"145986","MCD","2517520        ","6518270010212","FIN-3300-O          ","27-SEP-18"
"77499","MCD","0840157        ","6518270010213","FIN-3300-O          ","27-SEP-18"
"10475724","MCD","0235701        ","6518270010214","FIN-3300-O          ","27-SEP-18"
"150369","MCD","2561375        ","6518270010215","FIN-3300-O          ","27-SEP-18"
"77987","MCD","0845036        ","6518270010216","FIN-3300-O          ","27-SEP-18"
"78537","MCD","0850539        ","6518270010217","FIN-3300-O          ","27-SEP-18"
"173206","MCD","2789791        ","6518270010218","FIN-3300-O          ","27-SEP-18"
"79493","MCD","0860091        ","6518270010219","FIN-3300-O          ","27-SEP-18"
"874","MCD","0025690        ","6518270010220","FIN-3300-O          ","27-SEP-18"
"79490","MCD","0860064        ","6518270010221","FIN-3300-O          ","27-SEP-18"
"16300","MCD","0228088        ","6518270010222","FIN-3300-O          ","27-SEP-18"
"90069","MCD","0966012        ","6518270010223","FIN-3300-O          ","27-SEP-18"
"100116","MCD","2058704        ","6518270010224","FIN-3300-O          ","27-SEP-18"
"10337698","MCD","0088456        ","6518270010225","FIN-3300-O          ","27-SEP-18"
"136663","MCD","2424291        ","6518270010226","FIN-3300-O          ","27-SEP-18"
"171541","MCD","2773146        ","6518270010227","FIN-3300-O          ","27-SEP-18"
"82638","MCD","0891585        ","6518270010228","FIN-3300-O          ","27-SEP-18"
"81771","MCD","0882880        ","6518270010229","FIN-3300-O          ","27-SEP-18"
"109200","MCD","2149571        ","6518270010230","FIN-3300-O          ","27-SEP-18"
"175777","MCD","2815510        ","6518270010231","FIN-3300-O          ","27-SEP-18"
"10485434","MCD","0246036        ","6518270010232","FIN-3300-O          ","27-SEP-18"
"91303","MCD","0978358        ","6518270010233","FIN-3300-O          ","27-SEP-18"
"160056","MCD","2658262        ","6518270010234","FIN-3300-O          ","27-SEP-18"
"86852","MCD","0933806        ","6518270010235","FIN-3300-O          ","27-SEP-18"
"10345301","MCD","0096325        ","6518270010236","FIN-3300-O          ","27-SEP-18"
"68489","MCD","0750012        ","6518270010237","FIN-3300-O          ","27-SEP-18"
"11551","MCD","0180576        ","6518270010238","FIN-3300-O          ","27-SEP-18"
"10483808","MCD","0244304        ","6518270010239","FIN-3300-O          ","27-SEP-18"
"10339477","MCD","0090282        ","6518270010240","FIN-3300-O          ","27-SEP-18"
"154269","MCD","2600395        ","6518270010241","FIN-3300-O          ","27-SEP-18"
"102622","MCD","2083776        ","6518270010242","FIN-3300-O          ","27-SEP-18"
"118724","MCD","2244842        ","6518270010243","FIN-3300-O          ","27-SEP-18"
"123880","MCD","2296411        ","6518270010244","FIN-3300-O          ","27-SEP-18"
"7466","MCD","0139693        ","6518270010245","FIN-3300-O          ","27-SEP-18"
"5438","MCD","0119400        ","6518270010246","FIN-3300-O          ","27-SEP-18"
"7147","MCD","0136507        ","6518270010247","FIN-3300-O          ","27-SEP-18"
"154938","MCD","2607085        ","6518270010248","FIN-3300-O          ","27-SEP-18"
"169280","MCD","2750527        ","6518270010249","FIN-3300-O          ","27-SEP-18"
"10516903","MCD","0279832        ","6518270010250","FIN-3300-O          ","27-SEP-18"
"138031","MCD","2437974        ","6518270010251","FIN-3300-O          ","27-SEP-18"
"123868","MCD","2296297        ","6518270010252","FIN-3300-O          ","27-SEP-18"
"155468","MCD","2612382        ","6518270010253","FIN-3300-O          ","27-SEP-18"
"13888","MCD","0203943        ","6518270010254","FIN-3300-O          ","27-SEP-18"
"199336","MCD","2993560        ","6518270010255","FIN-3300-O          ","27-SEP-18"
"20972","MCD","0274804        ","6518270010256","FIN-3300-O          ","27-SEP-18"
"10311705","MCD","0061439        ","6518270010257","FIN-3300-O          ","27-SEP-18"
"165363","MCD","2711337        ","6518270010258","FIN-3300-O          ","27-SEP-18"
"10381304","MCD","0135677        ","6518270010259","FIN-3300-O          ","27-SEP-18"
"146679","MCD","2524469        ","6518270010260","FIN-3300-O          ","27-SEP-18"
"19194","MCD","0257029        ","6518270010261","FIN-3300-O          ","27-SEP-18"
"146646","MCD","2524138        ","6518270010262","FIN-3300-O          ","27-SEP-18"
"10475772","MCD","0235751        ","6518270010263","FIN-3300-O          ","27-SEP-18"
"10484501","MCD","0245052        ","6518270010264","FIN-3300-O          ","27-SEP-18"
"10398904","MCD","0154459        ","6518270010265","FIN-3300-O          ","27-SEP-18"
"164240","MCD","2700107        ","6518270010266","FIN-3300-O          ","27-SEP-18"
"31479","MCD","0379880        ","6518270010267","FIN-3300-O          ","27-SEP-18"
"10483383","MCD","0243831        ","6518270010268","FIN-3300-O          ","27-SEP-18"
"154936","MCD","2607067        ","6518270010269","FIN-3300-O          ","27-SEP-18"
"28088","MCD","0345979        ","6518270010270","FIN-3300-O          ","27-SEP-18"
"10524062","MCD","0287598        ","6518270010271","FIN-3300-O          ","27-SEP-18"
"32820","MCD","0393293        ","6518270010272","FIN-3300-O          ","27-SEP-18"
"94647","MCD","2003996        ","6518270010273","FIN-3300-O          ","27-SEP-18"
"96014","MCD","2017678        ","6518270010274","FIN-3300-O          ","27-SEP-18"
"212765","MCD","3108256        ","6518270010275","FIN-3300-O          ","27-SEP-18"
"165936","MCD","2717064        ","6518270010276","FIN-3300-O          ","27-SEP-18"
"98723","MCD","2044764        ","6518270010277","FIN-3300-O          ","27-SEP-18"
"128174","MCD","2339384        ","6518270010278","FIN-3300-O          ","27-SEP-18"
"10358038","MCD","0110265        ","6518270010279","FIN-3300-O          ","27-SEP-18"
"97596","MCD","2033490        ","6518270010280","FIN-3300-O          ","27-SEP-18"
"99485","MCD","2052399        ","6518270010281","FIN-3300-O          ","27-SEP-18"
"123648","MCD","2294093        ","6518270010282","FIN-3300-O          ","27-SEP-18"
"10407251","MCD","0163338        ","6518270010283","FIN-3300-O          ","27-SEP-18"
"10365274","MCD","0118306        ","6518270010284","FIN-3300-O          ","27-SEP-18"
"10449691","MCD","0208120        ","6518270010285","FIN-3300-O          ","27-SEP-18"
"145958","MCD","2517244        ","6518270010286","FIN-3300-O          ","27-SEP-18"
"212158","MCD","3102127        ","6518270010287","FIN-3300-O          ","27-SEP-18"
"104830","MCD","2105868        ","6518270010288","FIN-3300-O          ","27-SEP-18"
"104425","MCD","2101808        ","6518270010289","FIN-3300-O          ","27-SEP-18"
"205998","MCD","3040042        ","6518270010290","FIN-3300-O          ","27-SEP-18"
"170781","MCD","2765548        ","6518270010291","FIN-3300-O          ","27-SEP-18"
"137436","MCD","2432022        ","6518270010292","FIN-3300-O          ","27-SEP-18"
"107370","MCD","2131277        ","6518270010293","FIN-3300-O          ","27-SEP-18"
"110395","MCD","2161539        ","6518270010294","FIN-3300-O          ","27-SEP-18"
"150374","MCD","2561428        ","6518270010295","FIN-3300-O          ","27-SEP-18"
"10321281","MCD","0071458        ","6518270010296","FIN-3300-O          ","27-SEP-18"
"112721","MCD","2184792        ","6518270010297","FIN-3300-O          ","27-SEP-18"
"124543","MCD","2303046        ","6518270010298","FIN-3300-O          ","27-SEP-18"
"113726","MCD","2194843        ","6518270010299","FIN-3300-O          ","27-SEP-18"
"121032","MCD","2267934        ","6518270010300","FIN-3300-O          ","27-SEP-18"
"10495766","MCD","0257028        ","6518277000581","FIN-3300-O          ","04-OCT-18"
"217712","MCD","3158041        ","6518299000328","FIN-3312-O          ","26-OCT-18"
"217722","MCD","3158149        ","6518299000330","FIN-3312-O          ","26-OCT-18"
"217722","MCD","3158149        ","6518299000331","FIN-3312-O          ","26-OCT-18"
"217722","MCD","3158149        ","6518299000332","FIN-3312-O          ","26-OCT-18"
"10356896","MCD","0108997        ","6518300000555","FIN-3300-O          ","27-OCT-18"
"217712","MCD","3158041        ","6518303000577","FIN-3312-O          ","30-OCT-18"
"45865","MCD","0523740        ","6518303000578","FIN-3312-O          ","30-OCT-18"
"10536441","MCD","0301054        ","6518303000580","FIN-3302-O          ","30-OCT-18"
"10533177","MCD","0297513        ","6518324000516","FIN-3302-O          ","20-NOV-18"
"10533211","MCD","0297550        ","6518324000518","FIN-3302-O          ","20-NOV-18"
"10542273","MCD","0307318        ","6518324000520","FIN-3302-O          ","20-NOV-18"
"10550645","MCD","0316293        ","6518324000521","FIN-3302-O          ","20-NOV-18"
"10551044","MCD","0316721        ","6518324000522","FIN-3302-O          ","20-NOV-18"
"10549693","MCD","0315261        ","6518324000524","FIN-3302-O          ","20-NOV-18"
"10549677","MCD","0315243        ","6518324000525","FIN-3302-O          ","20-NOV-18"
"10551038","MCD","0316715        ","6518324000527","FIN-3302-O          ","20-NOV-18"
"10551043","MCD","0316720        ","6518324000528","FIN-3302-O          ","20-NOV-18"
"10552628","MCD","0318435        ","6518324000529","FIN-3302-O          ","20-NOV-18"
"10542105","MCD","0307140        ","6518324000531","FIN-3302-O          ","20-NOV-18"
"10541758","MCD","0306768        ","6518324000532","FIN-3302-O          ","20-NOV-18"
"10547743","MCD","0313186        ","6518324000533","FIN-3302-O          ","20-NOV-18"
"217703","MCD","3157953        ","6518325000598","FIN-3310-O          ","21-NOV-18"
"10503542","MCD","0265425        ","6518331000587","FIN-3302-O          ","27-NOV-18"
"10426762","MCD","0184024        ","6518333012402","FIN-3300-O          ","29-NOV-18"
"141499","MCD","2472659        ","6518339000446","FIN-3312-O          ","05-DEC-18"
"150378","MCD","2561464        ","6518339000447","FIN-3312-O          ","05-DEC-18"
"133526","MCD","2392914        ","6518339000686","FIN-3312-O          ","05-DEC-18"
"10343516","MCD","0094459        ","6518339000687","FIN-3312-O          ","05-DEC-18"
"69494","MCD","0760065        ","6518340000553","FIN-3312-O          ","06-DEC-18"
"10470263","MCD","0229882        ","6518340000556","FIN-3302-O          ","06-DEC-18"
"10500568","MCD","0262211        ","6518342000757","FIN-3312-O          ","08-DEC-18"
"127270","MCD","2330347        ","6518342000758","FIN-3311-O          ","08-DEC-18"
"127270","MCD","2330347        ","6518342000760","FIN-3311-O          ","08-DEC-18"
"56806","MCD","0633176        ","6518342000761","FIN-3310-O          ","08-DEC-18"
"63493","MCD","0700058        ","6518348000911","FIN-3310-O          ","14-DEC-18"
"76523","MCD","0830373        ","6519005000574","FIN-3311-O          ","05-JAN-19"
"76523","MCD","0830373        ","6519005000576","FIN-3311-O          ","05-JAN-19"
"10545907","MCD","0311221        ","6519009000585","FIN-3302-O          ","09-JAN-19"
"10563452","MCD","0330076        ","6519009000587","FIN-3302-O          ","09-JAN-19"
"10561156","MCD","0327603        ","6519032000086","FIN-3302-O          ","01-FEB-19"
"10560113","MCD","0326471        ","6519032000088","FIN-3302-O          ","01-FEB-19"
"10560504","MCD","0326897        ","6519032000090","FIN-3302-O          ","01-FEB-19"
"10560539","MCD","0326934        ","6519032000091","FIN-3302-O          ","01-FEB-19"
"10560533","MCD","0326928        ","6519032000093","FIN-3302-O          ","01-FEB-19"
"10560489","MCD","0326880        ","6519032000095","FIN-3302-O          ","01-FEB-19"
"10561145","MCD","0327591        ","6519032000096","FIN-3302-O          ","01-FEB-19"
"10559667","MCD","0325992        ","6519032000098","FIN-3302-O          ","01-FEB-19"
"10557877","MCD","0324096        ","6519032000099","FIN-3302-O          ","01-FEB-19"
"10559405","MCD","0325709        ","6519032000101","FIN-3302-O          ","01-FEB-19"
"10559759","MCD","0326090        ","6519032000103","FIN-3302-O          ","01-FEB-19"
"10559736","MCD","0326066        ","6519032000104","FIN-3302-O          ","01-FEB-19"
"10559519","MCD","0325832        ","6519032000106","FIN-3302-O          ","01-FEB-19"
"10559863","MCD","0326201        ","6519032000107","FIN-3302-O          ","01-FEB-19"
"10554540","MCD","0320499        ","6519032000109","FIN-3302-O          ","01-FEB-19"
"107349","MCD","2131062        ","6519032000304","FIN-3311-O          ","01-FEB-19"
"110201","MCD","2159597        ","6519032000306","FIN-3311-O          ","01-FEB-19"
"133512","MCD","2392772        ","6519032000307","FIN-3311-O          ","01-FEB-19"
"133514","MCD","2392790        ","6519032000309","FIN-3311-O          ","01-FEB-19"
"133515","MCD","2392807        ","6519032000310","FIN-3311-O          ","01-FEB-19"
"154935","MCD","2607058        ","6519032000312","FIN-3311-O          ","01-FEB-19"
"217703","MCD","3157953        ","6519032000313","FIN-3311-O          ","01-FEB-19"
"59090","MCD","0656017        ","6519033000115","FIN-3311-O          ","02-FEB-19"
"61497","MCD","0680080        ","6519033000117","FIN-3311-O          ","02-FEB-19"
"61498","MCD","0680099        ","6519033000119","FIN-3311-O          ","02-FEB-19"
"83397","MCD","0899194        ","6519033000120","FIN-3311-O          ","02-FEB-19"
"10343158","MCD","0094085        ","6519033000436","FIN-3311-O          ","02-FEB-19"
"10343204","MCD","0094131        ","6519033000438","FIN-3311-O          ","02-FEB-19"
"10343287","MCD","0094216        ","6519033000440","FIN-3311-O          ","02-FEB-19"
"9481","MCD","0159868        ","6519033000442","FIN-3311-O          ","02-FEB-19"
"29304","MCD","0358134        ","6519033000444","FIN-3311-O          ","02-FEB-19"
"44467","MCD","0509766        ","6519033000445","FIN-3311-O          ","02-FEB-19"
"44711","MCD","0512207        ","6519033000447","FIN-3311-O          ","02-FEB-19"
"47745","MCD","0542541        ","6519033000449","FIN-3311-O          ","02-FEB-19"
"54859","MCD","0613698        ","6519033000451","FIN-3311-O          ","02-FEB-19"
"55418","MCD","0619281        ","6519033000453","FIN-3311-O          ","02-FEB-19"
"58991","MCD","0655027        ","6519033000455","FIN-3311-O          ","02-FEB-19"
"10326845","MCD","0077230        ","6519040000101","FIN-3301-O          ","09-FEB-19"
"10334789","MCD","0085446        ","6519040000103","FIN-3301-O          ","09-FEB-19"
"10363525","MCD","0116362        ","6519040000104","FIN-3301-O          ","09-FEB-19"
"10363540","MCD","0116379        ","6519040000106","FIN-3301-O          ","09-FEB-19"
"10365274","MCD","0118306        ","6519040000108","FIN-3301-O          ","09-FEB-19"
"10381308","MCD","0135682        ","6519040000109","FIN-3301-O          ","09-FEB-19"
"10384227","MCD","0138794        ","6519040000111","FIN-3301-O          ","09-FEB-19"
"7598","MCD","0141019        ","6519040000113","FIN-3301-O          ","09-FEB-19"
"10398792","MCD","0154340        ","6519040000114","FIN-3301-O          ","09-FEB-19"
"10398815","MCD","0154366        ","6519040000116","FIN-3301-O          ","09-FEB-19"
"10398893","MCD","0154447        ","6519040000118","FIN-3301-O          ","09-FEB-19"
"10398908","MCD","0154464        ","6519040000120","FIN-3301-O          ","09-FEB-19"
"34139","MCD","0406484        ","6519040000121","FIN-3301-O          ","09-FEB-19"
"35026","MCD","0415358        ","6519040000123","FIN-3301-O          ","09-FEB-19"
"36493","MCD","0430028        ","6519040000124","FIN-3301-O          ","09-FEB-19"
"47957","MCD","0544665        ","6519040000126","FIN-3301-O          ","09-FEB-19"
"54499","MCD","0610093        ","6519040000127","FIN-3301-O          ","09-FEB-19"
"54772","MCD","0612822        ","6519040000129","FIN-3301-O          ","09-FEB-19"
"70499","MCD","0770116        ","6519040000130","FIN-3301-O          ","09-FEB-19"
"94833","MCD","2005850        ","6519040000132","FIN-3301-O          ","09-FEB-19"
"10500233","MCD","0261850        ","6519040000133","FIN-3301-O          ","09-FEB-19"
"99875","MCD","2056297        ","6519040000135","FIN-3301-O          ","09-FEB-19"
"137962","MCD","2437287        ","6519040000137","FIN-3301-O          ","09-FEB-19"
"137965","MCD","2437312        ","6519040000139","FIN-3301-O          ","09-FEB-19"
"137978","MCD","2437447        ","6519040000140","FIN-3301-O          ","09-FEB-19"
"137980","MCD","2437465        ","6519040000142","FIN-3301-O          ","09-FEB-19"
"137981","MCD","2437474        ","6519040000144","FIN-3301-O          ","09-FEB-19"
"138031","MCD","2437974        ","6519040000145","FIN-3301-O          ","09-FEB-19"
"141498","MCD","2472640        ","6519040000147","FIN-3301-O          ","09-FEB-19"
"147008","MCD","2527751        ","6519040000149","FIN-3301-O          ","09-FEB-19"
"159560","MCD","2653301        ","6519040000150","FIN-3301-O          ","09-FEB-19"
"10443747","MCD","0201870        ","6519040000152","FIN-3301-O          ","09-FEB-19"
"176111","MCD","2818857        ","6519040000154","FIN-3301-O          ","09-FEB-19"
"191348","MCD","2912978        ","6519040000155","FIN-3301-O          ","09-FEB-19"
"194616","MCD","2945933        ","6519040000157","FIN-3301-O          ","09-FEB-19"
"185974","MCD","6636331        ","6519040000158","FIN-3301-O          ","09-FEB-19"
"220016","MCD","9980016        ","6519040000160","FIN-3301-O          ","09-FEB-19"
"10422406","MCD","0179427        ","6519040000162","FIN-3301-O          ","09-FEB-19"
"10500394","MCD","0262023        ","6519043000381","FIN-3301-O          ","12-FEB-19"
"137964","MCD","2437303        ","6519043000383","FIN-3301-O          ","12-FEB-19"
"10563641","MCD","0330279        ","6519054000097","FIN-3302-O          ","23-FEB-19"
"10564128","MCD","0330804        ","6519054000099","FIN-3302-O          ","23-FEB-19"
"10563631","MCD","0330268        ","6519054000100","FIN-3302-O          ","23-FEB-19"
"10564100","MCD","0330775        ","6519054000102","FIN-3302-O          ","23-FEB-19"
"10563959","MCD","0330624        ","6519054000104","FIN-3302-O          ","23-FEB-19"
"10564074","MCD","0330746        ","6519054000105","FIN-3302-O          ","23-FEB-19"
"10562607","MCD","0329167        ","6519054000107","FIN-3302-O          ","23-FEB-19"
"10562678","MCD","0329242        ","6519054000108","FIN-3302-O          ","23-FEB-19"
"10562612","MCD","0329172        ","6519054000110","FIN-3302-O          ","23-FEB-19"
"10562670","MCD","0329233        ","6519054000112","FIN-3302-O          ","23-FEB-19"
"10562801","MCD","0329378        ","6519054000114","FIN-3302-O          ","23-FEB-19"
"10563153","MCD","0329754        ","6519054000116","FIN-3302-O          ","23-FEB-19"
"10563172","MCD","0329774        ","6519054000117","FIN-3302-O          ","23-FEB-19"
"10562605","MCD","0329164        ","6519054000119","FIN-3302-O          ","23-FEB-19"
"10562606","MCD","0329165        ","6519054000120","FIN-3302-O          ","23-FEB-19"
"10562609","MCD","0329169        ","6519054000122","FIN-3302-O          ","23-FEB-19"
"10562618","MCD","0329179        ","6519054000124","FIN-3302-O          ","23-FEB-19"
"10562760","MCD","0329333        ","6519054000125","FIN-3302-O          ","23-FEB-19"
"10562774","MCD","0329349        ","6519054000127","FIN-3302-O          ","23-FEB-19"
"10563179","MCD","0329781        ","6519054000129","FIN-3302-O          ","23-FEB-19"
"10563204","MCD","0329809        ","6519054000131","FIN-3302-O          ","23-FEB-19"
"10563206","MCD","0329811        ","6519054000132","FIN-3302-O          ","23-FEB-19"
"10563209","MCD","0329814        ","6519054000134","FIN-3302-O          ","23-FEB-19"
"10563452","MCD","0330076        ","6519077013536","FIN-3301-O          ","18-MAR-19"
"10568673","MCD","0335721        ","6519082000238","FIN-3302-O          ","23-MAR-19"
"10343505","MCD","0094447        ","6519094000089","FIN-3310-O          ","04-APR-19"
"10343505","MCD","0094447        ","6519094000091","FIN-3311-O          ","04-APR-19"
"133512","MCD","2392772        ","6519094000093","FIN-3311-O          ","04-APR-19"
"40676","MCD","0471850        ","6519094000095","FIN-3311-O          ","04-APR-19"
"10343284","MCD","0094213        ","6519095000366","FIN-3311-O          ","05-APR-19"
"61497","MCD","0680080        ","6519100000292","FIN-3310-O          ","10-APR-19"
"61498","MCD","0680099        ","6519100000294","FIN-3310-O          ","10-APR-19"
"29304","MCD","0358134        ","6519102001184","FIN-3311-O          ","12-APR-19"
"86195","MCD","0927233        ","6519107010520","FIN-3311-O          ","17-APR-19"
"27820","MCD","0343293        ","6519116014859","FIN-3311-O          ","26-APR-19"
"44711","MCD","0512207        ","6519120010456","FIN-3310-O          ","30-APR-19"
"10574173","MCD","0341584        ","6519122028308","FIN-3302-O          ","02-MAY-19"
"10566850","MCD","0333751        ","6519122028309","FIN-3302-O          ","02-MAY-19"
"10567446","MCD","0334395        ","6519122028310","FIN-3302-O          ","02-MAY-19"
"10573351","MCD","0340710        ","6519122028312","FIN-3302-O          ","02-MAY-19"
"10564564","MCD","0331277        ","6519122028313","FIN-3302-O          ","02-MAY-19"
"10566855","MCD","0333756        ","6519122028315","FIN-3302-O          ","02-MAY-19"
"10566861","MCD","0333763        ","6519122028316","FIN-3302-O          ","02-MAY-19"
"10570127","MCD","0337285        ","6519122028318","FIN-3302-O          ","02-MAY-19"
"10565862","MCD","0332680        ","6519128009417","FIN-3302-O          ","08-MAY-19"
"10565854","MCD","0332672        ","6519128009418","FIN-3302-O          ","08-MAY-19"
"220016","MCD","9980016        ","6519128009420","FIN-3301-O          ","08-MAY-19"
"98517","MCD","2042702        ","6519156003205","FIN-3312-O          ","05-JUN-19"
"97593","MCD","2033463        ","6519156003206","FIN-3312-O          ","05-JUN-19"
"97645","MCD","2033981        ","6519156003207","FIN-3312-O          ","05-JUN-19"
"154935","MCD","2607058        ","6519177002706","FIN-3312-O          ","26-JUN-19"
"133512","MCD","2392772        ","6519177003136","FIN-3311-O          ","26-JUN-19"
"10585031","MCD","0353192        ","6519222003596","FIN-3302-O          ","10-AUG-19"
"10589976","MCD","0358530        ","6519222003598","FIN-3302-O          ","10-AUG-19"
"10574650","MCD","0342090        ","6519222003599","FIN-3302-O          ","10-AUG-19"
"10589803","MCD","0358343        ","6519222003601","FIN-3302-O          ","10-AUG-19"
"10590007","MCD","0358562        ","6519222003603","FIN-3302-O          ","10-AUG-19"
"10582801","MCD","0350806        ","6519222003604","FIN-3302-O          ","10-AUG-19"
"10587225","MCD","0355553        ","6519222003606","FIN-3302-O          ","10-AUG-19"
"10589639","MCD","0358163        ","6519222003607","FIN-3302-O          ","10-AUG-19"
"10589269","MCD","0357762        ","6519222003609","FIN-3302-O          ","10-AUG-19"
"10591005","MCD","0359638        ","6519263004651","FIN-3302-O          ","20-SEP-19"
"10587888","MCD","0356264        ","6519263004654","FIN-3302-O          ","20-SEP-19"
"220000","MCD","9980000        ","6519263013335","FIN-3300-O          ","20-SEP-19"
"220001","MCD","9980001        ","6519263013336","FIN-3300-O          ","20-SEP-19"
"220004","MCD","9980004        ","6519263013337","FIN-3300-O          ","20-SEP-19"
"220031","MCD","9980031        ","6519263013338","FIN-3300-O          ","20-SEP-19"
"220006","MCD","9980006        ","6519263013339","FIN-3300-O          ","20-SEP-19"
"220008","MCD","9980008        ","6519263013340","FIN-3300-O          ","20-SEP-19"
"220009","MCD","9980009        ","6519263013341","FIN-3300-O          ","20-SEP-19"
"220010","MCD","9980010        ","6519263013342","FIN-3300-O          ","20-SEP-19"
"220011","MCD","9980011        ","6519263013343","FIN-3300-O          ","20-SEP-19"
"220012","MCD","9980012        ","6519263013344","FIN-3300-O          ","20-SEP-19"
"220013","MCD","9980013        ","6519263013345","FIN-3300-O          ","20-SEP-19"
"220015","MCD","9980015        ","6519263013346","FIN-3300-O          ","20-SEP-19"
"220016","MCD","9980016        ","6519263013347","FIN-3300-O          ","20-SEP-19"
"204322","MCD","LTC1114        ","6519263013348","FIN-3300-O          ","20-SEP-19"
"220018","MCD","9980018        ","6519263013349","FIN-3300-O          ","20-SEP-19"
"220019","MCD","9980019        ","6519263013350","FIN-3300-O          ","20-SEP-19"
"220021","MCD","9980021        ","6519263013351","FIN-3300-O          ","20-SEP-19"
"220022","MCD","9980022        ","6519263013352","FIN-3300-O          ","20-SEP-19"
"220023","MCD","9980023        ","6519263013353","FIN-3300-O          ","20-SEP-19"
"220024","MCD","9980024        ","6519263013354","FIN-3300-O          ","20-SEP-19"
"220025","MCD","9980025        ","6519263013355","FIN-3300-O          ","20-SEP-19"
"220026","MCD","9980026        ","6519263013356","FIN-3300-O          ","20-SEP-19"
"220028","MCD","9980028        ","6519263013357","FIN-3300-O          ","20-SEP-19"
"220029","MCD","9980029        ","6519263013358","FIN-3300-O          ","20-SEP-19"
"220030","MCD","9980030        ","6519263013359","FIN-3300-O          ","20-SEP-19"
"220003","MCD","9980003        ","6519263013360","FIN-3300-O          ","20-SEP-19"
"186217","MCD","6948503        ","6519267011655","FIN-3300-O          ","24-SEP-19"
"186236","MCD","6975662        ","6519267011656","FIN-3300-O          ","24-SEP-19"
"186493","MCD","7295289        ","6519267011657","FIN-3300-O          ","24-SEP-19"
"10570127","MCD","0337285        ","6519267011658","FIN-3300-O          ","24-SEP-19"
"186843","MCD","7648808        ","6519267011659","FIN-3300-O          ","24-SEP-19"
"187119","MCD","7968472        ","6519267011660","FIN-3300-O          ","24-SEP-19"
"188477","MCD","9505753        ","6519267011661","FIN-3300-O          ","24-SEP-19"
